Title,Authors,Year,Cited By,Dataset,Abstract,DOI,Journal,URL,Mentions_Accuracy,Mentions_F1,Mentions_Precision,Mentions_Recall,Mentions_Auc,Mentions_Roc,Mentions_Sensitivity,Mentions_Specificity,Mentions_Confusion_matrix,Mentions_Loss_function,Mentions_Cross-entropy,Mentions_Mean_squared_error,Mentions_Overfitting,Mentions_Underfitting,Mentions_Cross-validation,Mentions_Training_time,Mentions_Inference_time,Mentions_Statistical_significance,Mentions_P-value,Mentions_T-test,Mentions_Anova,Mentions_Correlation,Mentions_Regression,Mentions_Baseline_comparison,Mentions_Mae,Mentions_Rmse,Mentions_Bias
Facial expression recognition from world wild web,"['A Mollahosseini', 'B Hasani', 'MJ Salvador']",2016,105,Facial Expression Recognition 2013 classification,"extraction, and 3) classification. Preprocessing and registration  classification accuracy in  both face identification and facial  networks for facial expression recognition recently published",No DOI,… pattern recognition …,https://arxiv.org/abs/1605.03639,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Facial expression recognition using deep convolutional neural networks,"['DV Sang', 'N Van Dat']",2017,104,Facial Expression Recognition 2013 classification,"Finally, they classify facial expressions using a single layered neural network.  to tackle  the problem of facial expression recognition. Since FERC-2013 dataset is much smaller than",No DOI,2017 9th International Conference on …,https://ieeexplore.ieee.org/document/8119447,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Deep facial expression recognition: A survey,"['S Li', 'W Deng']",2020,1919,Facial Expression Recognition 2013 classification,"However, since 2013, emotion recognition competitions such as FER2013 [21] and  Then,  these parsed face components were classified by a stacked autoencoder. In [141], a multiscale",No DOI,IEEE transactions on affective computing,https://arxiv.org/abs/1804.08348,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Facial expression recognition with CNN ensemble,"['K Liu', 'M Zhang', 'Z Pan']",2016,216,Facial Expression Recognition 2013 classification,"(CNNs) have achieved in image recognition and classification, we propose a CNN-based   , we use the newly released Facial Expression Recognition 2013 (FER2013) dataset. The",No DOI,2016 international conference on …,https://ieeexplore.ieee.org/document/7756145,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Using CNN for facial expression recognition: a study of the effects of kernel size and number of filters on accuracy,"['A Agrawal', 'N Mittal']",2020,300,Facial Expression Recognition 2013 classification,classification. This has led to increased efforts in solving the problem of facial expression  recognition  This work tries to overcome this limitation by using FER-2013 dataset as starting,No DOI,The Visual Computer,https://link.springer.com/article/10.1007/s00371-019-01630-9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Framework for reliable, real-time facial expression recognition for low resolution images","['RA Khan', 'A Meyer', 'H Konik', 'S Bouakaz']",2013,183,Facial Expression Recognition 2013 classification,"expressions (Bartlett et al., 2002). In this work, we propose a facial expression recognition   For comparison and reporting results, we have used the classification results obtained by",No DOI,Pattern Recognition Letters,https://www.sciencedirect.com/science/article/pii/S0167865513001268,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Facial expression recognition: A survey,"['Y Huang', 'F Chen', 'S Lv', 'X Wang']",2019,197,Facial Expression Recognition 2013 classification,Expression recognition and emotion recognition is related but different. Human facial image  is  Cascaded classification of gender and facial expression using active appearance models.,No DOI,Symmetry,https://www.sciencedirect.com/science/article/pii/S1877050915021225,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Image based static facial expression recognition with multiple deep network learning,"['Z Yu', 'C Zhang']",2015,741,Facial Expression Recognition 2013 classification,", where one seeks to automatically classify a set of static  -the-art face detectors, followed  by a classification module with  by the Facial Expression Recognition (FER) Challenge 2013.",No DOI,Proceedings of the 2015 ACM on international …,https://dl.acm.org/doi/10.1145/2818346.2830595,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Fera 2015-second facial expression recognition and analysis challenge,"['MF Valstar', 'T Almaev', 'JM Girard']",2015,326,Facial Expression Recognition 2013 classification,"recognition of facial expressions, to be held in conjunction with the 11 IEEE conference on  Face and Gesture Recognition,  This problem can be approached using either a classification",No DOI,… Gesture Recognition …,https://ieeexplore.ieee.org/document/7284874/,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Facial expression recognition from world wild web,"['A Mollahosseini', 'B Hasani', 'MJ Salvador']",2016,105,Facial Expression Recognition 2013 classification,"extraction, and 3) classification. Preprocessing and registration  classification accuracy in  both face identification and facial  networks for facial expression recognition recently published",No DOI,… pattern recognition …,https://arxiv.org/abs/1605.03639,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Facial expression recognition using deep convolutional neural networks,"['DV Sang', 'N Van Dat']",2017,104,Facial Expression Recognition 2013 classification,"Finally, they classify facial expressions using a single layered neural network.  to tackle  the problem of facial expression recognition. Since FERC-2013 dataset is much smaller than",No DOI,2017 9th International Conference on …,https://ieeexplore.ieee.org/document/8119447,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Deep facial expression recognition: A survey,"['S Li', 'W Deng']",2020,1919,Facial Expression Recognition 2013 classification,"However, since 2013, emotion recognition competitions such as FER2013 [21] and  Then,  these parsed face components were classified by a stacked autoencoder. In [141], a multiscale",No DOI,IEEE transactions on affective computing,https://arxiv.org/abs/1804.08348,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Facial expression recognition with CNN ensemble,"['K Liu', 'M Zhang', 'Z Pan']",2016,216,Facial Expression Recognition 2013 classification,"(CNNs) have achieved in image recognition and classification, we propose a CNN-based   , we use the newly released Facial Expression Recognition 2013 (FER2013) dataset. The",No DOI,2016 international conference on …,https://ieeexplore.ieee.org/document/7756145,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Using CNN for facial expression recognition: a study of the effects of kernel size and number of filters on accuracy,"['A Agrawal', 'N Mittal']",2020,300,Facial Expression Recognition 2013 classification,classification. This has led to increased efforts in solving the problem of facial expression  recognition  This work tries to overcome this limitation by using FER-2013 dataset as starting,No DOI,The Visual Computer,https://link.springer.com/article/10.1007/s00371-019-01630-9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
